keywords_count,lines,file
36,701,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper090.cs
36,653,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/DisplayManager/Filters/Gui.cs
36,590,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.DiscSystem/DiscFormats/CDI_format.cs
36,571,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Graphs/UndirectedWeightedSparseGraph.cs
36,571,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Graphs/UndirectedWeightedSparseGraph.cs
36,514,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/NES/NESMusicRipper.cs
36,434,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Tree/BST.cs
36,378,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Dictionary/OpenAddressDictionary.cs
36,341,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Graph/AdjacencyMatrix/Graph.cs
35,887,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/xxHash3.cs
35,704,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/FirmwaresConfig.cs
35,669,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/SxROM.cs
35,554,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/MainForm.Hotkey.cs
35,476,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/TraceLogger.cs
35,325,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/Extensions/CollectionExtensions.cs
34,812,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/AVOut/JMDWriter.cs
34,724,maps/DotNet/Maps/BizHawk/src/BizHawk.BizInvoke/BizInvoker.cs
34,502,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Lists/SLinkedList.cs
34,502,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Lists/SLinkedList.cs
34,451,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/MOS/Via.cs
34,438,maps/DotNet/Maps/rd/rd-net/RdFramework.Reflection/ReflectionSerializerVerifier.cs
34,386,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/FDS/FDSAudio.cs
34,382,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Tree/TernarySearchTree.cs
34,360,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/MOS/Vic.Parse.cs
34,343,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Graph/AdjacencyMatrix/WeightedGraph.cs
34,278,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/movie/import/Fm2Import.cs
34,274,maps/DotNet/Maps/BizHawk/waterbox/mame-arcade/mame/3rdparty/lzma/CS/7zip/Common/CommandLineParser.cs
33,3467,maps/DotNet/Maps/StandaloneUnity/Unity/Avx.cs
33,850,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Graphs/CliqueGraph.cs
33,850,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Graphs/CliqueGraph.cs
33,783,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Hardware/SoundOuput/AY38912.cs
33,668,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Properties/Utility/TypeConversion.cs
33,625,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/RetroAchievements/RetroAchievements.Memory.cs
33,613,maps/DotNet/Maps/LiteDB/LiteDB/Client/Mapper/BsonMapper.cs
33,459,maps/DotNet/Maps/rd/rd-net/RdFramework.Reflection/ReflectionRdActivator.cs
33,345,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Dictionary/SeparateChainingDictionary.cs
33,235,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper030.cs
33,229,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/FixedStringParseMethods.cs
33,98,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/PC Engine/MemoryMap.TurboCD.cs
32,1808,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/NativeText.gen.cs
32,1184,maps/DotNet/Maps/StandaloneUnity/Unity/RenderPipelines.HD/HlslDerivatives/HlslUtil.cs
32,947,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/CPUs/Z80A/Z80A.cs
32,927,maps/DotNet/Maps/rd/rd-net/Lifetimes/Serialization/UnsafeWriter.cs
32,541,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Graphs/DirectedWeightedSparseGraph.cs
32,541,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Graphs/DirectedWeightedSparseGraph.cs
32,533,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Tree/RTree.cs
32,512,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/ControllerConfig.cs
32,495,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Mappers/mAR.cs
32,394,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/LinkedList/DoublyLinkedList.cs
32,387,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/NSFBoard.cs
32,383,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/MOS/Sid.cs
32,380,maps/DotNet/Maps/BizHawk/ExternalProjects/NLua/src/Method/LuaMethodWrapper.cs
32,375,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Atari2600Controllers.cs
32,343,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/Stella/StellaControllers.cs
31,624,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/CPUs/68000/Memory.cs
31,609,maps/DotNet/Maps/ManuallyCollected/ControlFlow.cs
31,505,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/AmstradCPC/AmstradCPC.Messaging.cs
31,412,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Atari2600.Core.cs
31,404,maps/DotNet/Maps/LiteDB/LiteDB/Engine/FileReader/FileReaderV7.cs
31,384,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/MOS/Vic.cs
31,379,maps/DotNet/Maps/LiteDB/LiteDB/Document/Expression/Parser/BsonExpressionOperators.cs
31,320,maps/DotNet/Maps/LiteDB/LiteDB/Client/Mapper/BsonMapper.Deserialize.cs
31,280,maps/DotNet/Maps/C-Sharp-Algorithms/Algorithms/Trees/BinaryTreeRecursiveWalker.cs
31,280,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/Algorithms/Trees/BinaryTreeRecursiveWalker.cs
31,211,maps/DotNet/Maps/LiteDB/LiteDB/Client/Mapper/BsonMapper.Serialize.cs
31,206,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/A7800Hawk/MemoryMap.cs
30,857,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/CPUs/FairchildF8/F3850.cs
30,765,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Pages/BasePage.cs
30,739,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/CPUs/68000/Instructions/ProgramFlow.cs
30,660,maps/DotNet/Maps/rd/rd-net/Test.RdFramework/Interning/InterningTestModel.cs
30,634,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Services/SnapShot.cs
30,463,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/tools/CheatList.cs
30,447,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Media/Disk/IPFFormat/IPFFloppyDisk.cs
30,429,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Trees/BTree.cs
30,429,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Trees/BTree.cs
30,417,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/movie/tasproj/TasMovie.Editing.cs
30,380,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Machine/CPUMonitor.cs
30,374,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Services/IndexService.cs
30,359,maps/DotNet/Maps/StandaloneUnity/Unity/Core/IMGUI/Event.cs
30,350,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/GB/ColorChooserForm.cs
30,347,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Graphs/UndirectedWeightedDenseGraph.cs
30,347,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Graphs/UndirectedWeightedDenseGraph.cs
30,343,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/Api/Classes/MemoryApi.cs
30,343,maps/DotNet/Maps/rd/rd-net/RdFramework/Base/IRdBindable.cs
30,315,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/HashSet/SeparateChainingHashSet.cs
30,315,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/PC Engine/PCEngine.TurboCD.cs
30,302,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/CustomControls/HexTextBox.cs
30,297,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Scripting/EnumDataUtility.cs
30,273,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/MMC3_family/Mapper215.cs
29,683,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/AVOut/NutMuxer.cs
29,476,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/ZXSpectrum.Messaging.cs
29,432,maps/DotNet/Maps/rd/rd-net/Lifetimes/Collections/Viewable/ReactiveEx.cs
29,414,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/BANDAI-FCG-1.cs
29,407,maps/DotNet/Maps/rd/rd-net/Lifetimes/Collections/JetPriorityQueue.cs
29,393,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.DiscSystem/DiscFormats/Blobs/Blob_ECM.cs
29,392,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/C64.cs
29,384,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/GCE/Vectrex/Audio.cs
29,384,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/PC Engine/PCEngine.cs
29,357,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/Sound/Utilities/SoundOutputProvider.cs
29,343,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Mappers/mDPCPlus.cs
29,335,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/Util.cs
29,245,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Sega/SMS/SMS.Input.cs
29,241,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/MOS/Vic.Render.cs
29,180,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/GBHawkLink3x/GBHawkLink3x.ICodeDataLog.cs
29,180,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/GBHawkLink4x/GBHawkLink4x.ICodeDataLog.cs
29,180,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/GBHawkLink/GBHawkLink.ICodeDataLog.cs
29,179,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/GBHawk/GBHawk.ICodeDataLog.cs
29,165,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Tree/Shared/BSTExtensions.cs
28,730,maps/DotNet/Maps/rd/rd-net/Lifetimes/Diagnostics/LogEx.cs
28,637,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/Cheats/Cheats.cs
28,520,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/A7800Hawk/A7800Hawk.cs
28,494,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/Watch/WatchValueBox.cs
28,462,maps/DotNet/Maps/rd/rd-net/RdFramework/Impl/RdList.cs
28,459,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/RetroAchievements/RCheevos.Debug.cs
28,396,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/Geometry/BentleyOttmann.cs
28,375,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/PC Engine/ADPCM.cs
28,361,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Graphs/DirectedWeightedDenseGraph.cs
28,361,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Graphs/DirectedWeightedDenseGraph.cs
28,345,maps/DotNet/Maps/BizHawk/ExternalCoreProjects/Virtu/DiskDsk.cs
28,341,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/PC Engine/VDC.cs
28,332,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/TENGEN-800032.cs
28,318,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Machine/SpectrumBase.Media.cs
28,312,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/Gameboy/GambattePrinter.cs
28,304,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/jaguar/VirtualJaguar.cs
28,299,maps/DotNet/Maps/rd/rd-net/Lifetimes/Serialization/NativeMemoryPool.cs
28,295,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Namcot1xx/Namcot1xx.cs
28,198,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/NES.BoardSystem.cs
27,3485,maps/DotNet/Maps/BizHawk/ExternalCoreProjects/Virtu/Cpu.cs
27,1870,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/CPUs/CP1610/CP1610.Execute.cs
27,719,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/QuickNES/QuickNES.cs
27,701,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/CPUs/MC6809/Operations.cs
27,670,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/CollectionHelper.cs
27,610,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/CPUs/Intel8048/I8048.cs
27,372,maps/DotNet/Maps/ManuallyCollected/WordWrap.cs
27,360,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/movie/tasproj/TasMovie.cs
27,337,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Heap/FibonacciHeap.cs
27,311,maps/DotNet/Maps/rd/rd-net/RdFramework/Text/Impl/RdTextBuffer.cs
27,232,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Tia/Tia.PlayerData.cs
27,169,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/A7800Hawk/Mappers/MapperSG.cs
27,78,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/PC Engine/MemoryMap.cs
27,68,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/PC Engine/MemoryMap.SuperGrafx.cs
26,547,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Mappers/mDPC.cs
26,426,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.DiscSystem/DiscFormats/CUE/CUE_Load.cs
26,378,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Tia/Tia.Audio.cs
26,372,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Lists/SkipList.cs
26,372,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Lists/SkipList.cs
26,311,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.DiscSystem/Internal/Algorithms/ECM.cs
26,310,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/TAStudio/PatternsForm.cs
26,309,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Coleco/AY_3_8910_SGM.cs
26,308,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/HawkFile/HawkFile.cs
26,301,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/HashSet/OpenAddressHashSet.cs
26,202,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/Serial/Drive1541.FluxTransitions.cs
26,127,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Sega/SMS/MemoryMap.CodeMasters.cs
25,1286,maps/DotNet/Maps/rd/rd-net/Lifetimes/Lifetimes/Lifetime.cs
25,639,maps/DotNet/Maps/BizHawk/src/BizHawk.Bizware.Graphics/Renderers/ImGui2DRenderer.cs
25,436,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Media/Tape/TAP/TapConverter.cs
25,436,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/PPU.cs
25,427,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Graphs/UndirectedSparseGraph.cs
25,427,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Graphs/UndirectedSparseGraph.cs
25,419,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/MMC3_family/MMC3.cs
25,417,maps/DotNet/Maps/rd/rd-net/Lifetimes/Diagnostics/Assertion.cs
25,397,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/UNIF/UNIF_UNL_DripGame.cs
25,376,maps/DotNet/Maps/rd/rd-net/RdFramework.Reflection/BuiltInSerializers.cs
25,368,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/Input/Input.cs
25,339,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/tools/Cheat.cs
25,308,maps/DotNet/Maps/rd/rd-net/RdFramework/Impl/WebSocketWire.cs
25,283,maps/DotNet/Maps/BizHawk/src/BizHawk.Bizware.Graphics/OpenGL/SDL2OpenGLContext.cs
25,256,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/Sound/Sound.cs
25,250,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Properties/Reflection/Internal/ReflectedPropertyBagProvider.cs
25,230,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/DatachBarcode.cs
25,187,maps/DotNet/Maps/ManuallyCollected/SudokuGenerator.cs
25,175,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/Gameboy/Gambatte.IEmulator.cs
24,796,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/NativeStream.cs
24,486,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.DiscSystem/DiscFormats/CUE/CUE_Compile.cs
24,476,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/zstd/Zstd.cs
24,427,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Graphs/DirectedSparseGraph.cs
24,427,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Graphs/DirectedSparseGraph.cs
24,420,maps/DotNet/Maps/BizHawk/src/BizHawk.Bizware.Graphics/D3D11/D3D11Pipeline.cs
24,405,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Calculators/TI83/TI83LinkPort.cs
24,381,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Query/QueryOptimization.cs
24,373,maps/DotNet/Maps/BizHawk/ExternalToolProjects/DATParser/TOSECParser.cs
24,371,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/BSNES/BsnesCore.cs
24,316,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Trees/AugmentedBinarySearchTree.cs
24,316,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Trees/AugmentedBinarySearchTree.cs
24,314,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Sound/MMC5Audio.cs
24,300,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/SNES9X/Snes9x.cs
24,294,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Heap/BHeap.cs
24,293,maps/DotNet/Maps/LiteDB/LiteDB/Document/Expression/Methods/String.cs
24,282,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/GBHawk/Mappers/Mapper_TAMA5.cs
24,257,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/A7800Hawk/M6532.cs
24,252,maps/DotNet/Maps/ManuallyCollected/AStar.cs
24,244,maps/DotNet/Maps/LiteDB/LiteDB/Engine/SystemCollections/SysFileCsv.cs
24,238,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/M6532.cs
24,210,maps/DotNet/Maps/LiteDB/LiteDB/Utils/Extensions/StringExtensions.cs
24,199,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Magnavox/Odyssey2/MemoryMap.cs
24,194,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/MMC3_family/Mapper199.cs
24,128,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Sega/SMS/MemoryMap.EEPROM.cs
24,75,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/PC Engine/MemoryMap.SF2.cs
23,7186,maps/DotNet/Maps/StandaloneUnity/Unity/Mathematics/math.cs
23,625,maps/DotNet/Maps/BizHawk/src/BizHawk.Tests/Client.Common/Movie/ZwinderStateManagerTests.cs
23,569,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/RewindableAllocator.cs
23,560,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/Api/Classes/GuiApi.cs
23,511,maps/DotNet/Maps/rd/rd-net/Lifetimes/Serialization/UnsafeReader.cs
23,458,maps/DotNet/Maps/BizHawk/ExternalToolProjects/DBMan/DB.cs
23,422,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Media/Snapshot/SZX/SZX.Methods.cs
23,401,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/Program.cs
23,393,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/MOS/Chip90611401.cs
23,368,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Trees/TrieMap.cs
23,368,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Trees/TrieMap.cs
23,356,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Waterbox/NymaCore.cs
23,318,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/GB/SameBoyColorChooserForm.cs
23,307,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/Macros/MacroInput.cs
23,265,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/BPSPatcher.cs
23,226,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/Debugger/GenericDebugger.Disassembler.cs
23,223,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/savestates/SavestateFile.cs
23,191,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/GBHawk/Mappers/Mapper_HuC1.cs
23,185,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/movie/bk2/Bk2Movie.InputLog.cs
23,101,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/WonderSwan/WonderSwan.Controller.cs
23,62,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/PC Engine/MemoryMap.Populous.cs
22,1200,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/NativeParallelHashSetExtensions.gen.cs
22,906,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/DataStreamWriter.cs
22,413,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Base Implementations/MemoryCallbackSystem.cs
22,371,maps/DotNet/Maps/StandaloneUnity/Unity/Ssse3.cs
22,365,maps/DotNet/Maps/LiteDB/LiteDB/Client/Mapper/Reflection/Reflection.cs
22,348,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/movie/tasproj/TasMovieMarker.cs
22,314,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/Media/DiskBuilder.cs
22,308,maps/DotNet/Maps/rd/rd-net/RdFramework/Base/RdBindableBase.cs
22,283,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Heap/BinomialHeap.cs
22,278,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/StreamCompressionModel.cs
22,275,maps/DotNet/Maps/C-Sharp-Algorithms/Algorithms/Graphs/BellmanFordShortestPaths.cs
22,275,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/Algorithms/Graphs/BellmanFordShortestPaths.cs
22,261,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Properties/PropertyBags/Internal/PropertyBagStore.cs
22,254,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Tree/BinaryTree.cs
22,223,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Tree/QuadTree.cs
22,222,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/RomGame.cs
22,221,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/GBHawk/Mappers/Mapper_Sachen_MMC2.cs
22,205,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Sega/gpgx64/GPGX.IMemoryDomains.cs
22,183,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/movie/import/Mc2Import.cs
22,157,maps/DotNet/Maps/LiteDB/LiteDB/Document/Expression/Methods/Date.cs
21,529,maps/DotNet/Maps/BizHawk/ExternalProjects/PcxFileTypePlugin.HawkQuantizer/OctreeQuantizer.cs
21,494,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/tools/Watch/WatchList/WatchList.cs
21,463,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/lua/CommonLibs/ClientLuaLibrary.cs
21,461,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Database/Database.cs
